time_seconds,forward_acceleration,right_acceleration,down_acceleration
7.721077,0.011968345145239045,-0.005427369819100021,0.07220431681060578
7.741147,0.027606592129196566,-0.0197699071828625,0.08569303292171493
7.7606,0.03436928852930836,-0.029014123511254142,0.07159684775003143
7.781432,0.035456531823748284,-0.017438546719034703,0.014899220225459277
7.80126,0.032306748137335466,-0.01598525726947562,0.014751648074457039
7.821262,0.05000104960824614,-0.004023283948784463,0.0569047882638784
7.841317,0.03967081956609618,0.008970079853235339,0.08997159708776964
7.861297,0.04235822187614864,0.015780127878517215,0.05491876529401831
7.881095,0.03314901591639818,0.0069592291505103186,0.044864244440224244
7.902018,0.027896219651291625,0.0075496030692061775,0.09172503319858509
7.921448,0.008624815885116023,0.009801505649537858,0.10416996381596347
7.941496,0.009973680393585803,0.004970093103862078,0.09450121600919698
7.961426,-0.005440741943219897,0.001197339430670657,0.10497853625646196
7.981449,-0.008483949184963258,-0.0005307397748045832,0.12877576652233733
8.002391,-0.027621446502068235,-0.011255311488646783,0.1211805216593432
8.021811,-0.03769332178034418,-0.029551290122258746,0.10060764392900153
8.041729,-0.03162216899522058,-0.026033585403480542,0.09085272079567615
8.061696,-0.02493992487793996,-0.025489571887594965,0.09321713833245929
8.08197,-0.0218194230594921,-0.018293761870281665,0.07604619713083656
8.102664,-0.014074657406333058,-0.007896073209857283,0.07079822142580516
8.121989,0.01274789249640652,0.014169549216052697,0.0784074437213266
8.142115,0.012919203503862081,0.023191563215974136,0.06851000065484056
8.162001,0.0069099602119592225,0.014385864640040958,0.052265302712048656
8.182146,0.005598965442579601,0.01344101023341758,0.04135553854301573
8.202132,0.03117602626285112,0.0158168909135074,0.0031355161337859776
8.222576,0.017198988725659038,-0.0016865496889110821,-0.005796893636972944
8.242128,0.0023238741869934395,-0.01782843690443888,0.017788007517971816
8.262335,0.02434263022469178,-0.0062408784829415635,0.036511559674642355
8.282072,0.03733913993114764,-0.011820493819467644,0.07691161061355302
